,date,Intensity_economia,Polarization_economia,Subjectivity_economia,Intensity_gimnasio,Polarization_gimnasio,gimnasio,sanitas,adeslas,decathlon,IBEX35_close,crecimiento,mes,mes,mes,mes,mes
441,2015-03-30,-0.011411764705882349,0.0196078431372549,0.045098039215686274,0.028217241379310337,-0.020689655172413796,12.0,7.0,8.0,36.0,11529.099609375,0.019108280254777066,3,3,3,3,3
442,2015-03-31,0.017,0.0,0.0,-0.01909354838709677,0.05,12.0,7.0,8.0,36.0,11521.099609375,0.019108280254777066,3,3,3,3,3
443,2015-04-01,-0.06145714285714285,0.0,0.0,0.02581071428571429,0.05,12.0,7.0,8.0,36.0,11569.7998046875,0.019108280254777066,4,4,4,4,4
444,2015-04-02,-0.008005882352941173,0.0,0.0,-0.06895510204081631,-0.03129251700680272,11.0,6.0,8.0,37.0,11634.0,0.019108280254777066,4,4,4,4,4
445,2015-04-03,-0.0185,-0.018750000000000003,0.025,-0.054436842105263165,-0.07894736842105263,11.0,6.0,8.0,37.0,11730.5,0.019108280254777066,4,4,4,4,4
446,2015-04-04,-0.08365,0.05,0.0642857142857143,-0.11804137931034485,-0.03448275862068965,11.0,6.0,8.0,37.0,11730.5,0.019108280254777066,4,4,4,4,4
447,2015-04-05,-0.07230769230769231,0.001282051282051282,0.03141025641025641,-0.06939500000000001,0.06250000000000001,11.0,6.0,8.0,37.0,11730.5,0.019108280254777066,4,4,4,4,4
448,2015-04-06,-0.056854545454545435,0.00984848484848485,0.015151515151515154,-0.028956097560975606,0.03963414634146342,11.0,6.0,8.0,37.0,11730.5,0.019108280254777066,4,4,4,4,4
449,2015-04-07,-0.05449180327868852,-0.002459016393442623,0.036065573770491806,-0.033224242424242434,0.02196969696969697,11.0,6.0,8.0,37.0,11730.5,0.019108280254777066,4,4,4,4,4
450,2015-04-08,0.030569090909090914,-0.00030303030303030395,0.05393939393939394,0.02671052631578948,-0.003947368421052633,11.0,6.0,8.0,37.0,11655.5,0.019108280254777066,4,4,4,4,4
451,2015-04-09,-0.050968333333333324,0.01611111111111111,0.04472222222222223,-0.034381132075471686,0.005660377358490566,11.0,6.0,8.0,37.0,11734.599609375,0.019108280254777066,4,4,4,4,4
452,2015-04-10,-0.028184210526315787,0.0008771929824561404,0.008333333333333333,-0.07915199999999997,0.00016666666666666666,11.0,6.0,8.0,37.0,11749.2998046875,0.019108280254777066,4,4,4,4,4
453,2015-04-11,-0.06409310344827586,0.002298850574712644,0.03994252873563218,-0.036026666666666665,0.00016666666666666666,11.0,6.0,8.0,37.0,11866.400390625,0.019108280254777066,4,4,4,4,4
454,2015-04-12,-0.16842857142857146,0.010524891774891774,0.12575757575757576,-0.0652205128205128,0.00016666666666666666,11.0,6.0,8.0,37.0,11866.400390625,0.019108280254777066,4,4,4,4,4
455,2015-04-13,-0.04713018867924528,0.0,0.0,-0.0456032786885246,0.010978638847491309,11.0,6.0,8.0,37.0,11866.400390625,0.019108280254777066,4,4,4,4,4
456,2015-04-14,-0.001198749999999999,0.040625000000000015,0.09760416666666666,-0.017972000000000002,0.018000000000000002,11.0,6.0,8.0,37.0,11704.7001953125,0.019108280254777066,4,4,4,4,4
457,2015-04-15,-0.009747887323943659,0.005164319248826293,0.017370892018779345,-0.0675186046511628,-0.02093023255813953,11.0,6.0,8.0,37.0,11778.400390625,0.019108280254777066,4,4,4,4,4
458,2015-04-16,-0.012247524752475245,0.0042904290429042905,0.05485619990570485,-0.03448586956521738,0.01317934782608696,11.0,6.0,8.0,37.0,11611.7001953125,0.019108280254777066,4,4,4,4,4
459,2015-04-17,-0.0065524590163934405,0.009289617486338796,0.048087431693989074,-0.06773333333333333,0.004545454545454545,11.0,6.0,8.0,37.0,11359.400390625,0.019108280254777066,4,4,4,4,4
460,2015-04-18,-0.08399523809523808,0.02261904761904762,0.05476190476190477,-0.010891999999999995,0.008,11.0,6.0,8.0,37.0,11384.599609375,0.019108280254777066,4,4,4,4,4
461,2015-04-19,-0.09538289473684212,-0.009868421052631578,0.013157894736842105,-0.017999999999999995,0.008,11.0,6.0,8.0,37.0,11384.599609375,0.019108280254777066,4,4,4,4,4
462,2015-04-20,-0.042683333333333316,0.003535353535353535,0.04494949494949496,-0.09007708333333336,0.018229166666666668,11.0,6.0,8.0,37.0,11384.599609375,0.019108280254777066,4,4,4,4,4
463,2015-04-21,-0.0329030303030303,-0.013888888888888888,0.024494949494949497,-0.022405882352941185,0.04411764705882353,11.0,6.0,8.0,37.0,11422.2998046875,0.019108280254777066,4,4,4,4,4
464,2015-04-22,-0.01718775510204082,0.012585034013605443,0.03537414965986395,0.014706818181818182,0.013636363636363641,11.0,6.0,8.0,37.0,11399.2001953125,0.019108280254777066,4,4,4,4,4
465,2015-04-23,0.01413529411764706,0.02205882352941177,0.032352941176470584,-0.061824000000000004,0.02733333333333333,11.0,6.0,8.0,37.0,11425.7998046875,0.019108280254777066,4,4,4,4,4
466,2015-04-24,-0.028168421052631582,-0.00760233918128655,0.019883040935672516,-0.04401818181818182,0.02733333333333333,11.0,6.0,8.0,37.0,11505.400390625,0.019108280254777066,4,4,4,4,4
467,2015-04-25,0.0083030303030303,0.009595959595959595,0.034343434343434336,-0.09969166666666666,0.02733333333333333,11.0,6.0,8.0,37.0,11640.2001953125,0.019108280254777066,4,4,4,4,4
468,2015-04-26,-0.03367,-0.016666666666666666,0.03333333333333333,-0.11609333333333333,0.02733333333333333,11.0,6.0,8.0,37.0,11640.2001953125,0.019108280254777066,4,4,4,4,4
469,2015-04-27,-0.014759701492537313,0.015920398009950248,0.021393034825870648,0.0499689655172414,0.062356321839080464,11.0,6.0,8.0,37.0,11640.2001953125,0.019108280254777066,4,4,4,4,4
470,2015-04-28,-0.016444444444444442,0.001851851851851852,0.003703703703703704,-0.05556363636363637,-0.06818181818181818,11.0,6.0,8.0,37.0,11607.7001953125,0.019108280254777066,4,4,4,4,4
471,2015-04-29,0.0,0.0,0.05555555555555555,-0.1406285714285714,-0.10714285714285714,11.0,6.0,8.0,37.0,11378.900390625,0.019108280254777066,4,4,4,4,4
472,2015-04-30,-0.07409999999999999,0.017857142857142856,0.0625,0.03032857142857143,-0.10714285714285714,11.0,6.0,8.0,37.0,11385.0,0.019108280254777066,4,4,4,4,4
473,2015-05-01,0.0008222222222222304,0.037037037037037035,0.1851851851851852,0.03032857142857143,-0.10714285714285714,11.0,6.0,8.0,37.0,11429.099609375,0.019108280254777066,5,5,5,5,5
474,2015-05-02,0.04171538461538461,0.053846153846153835,0.06923076923076922,-0.1923888888888889,-0.1111111111111111,12.0,7.0,8.0,43.0,11429.099609375,0.019108280254777066,5,5,5,5,5
475,2015-05-03,-0.045538461538461535,0.0,0.0,0.10606666666666666,0.16666666666666666,12.0,7.0,8.0,43.0,11429.099609375,0.019108280254777066,5,5,5,5,5
476,2015-05-04,-0.02345555555555556,0.021296296296296296,0.02962962962962963,0.1061888888888889,0.16666666666666666,12.0,7.0,8.0,43.0,11429.099609375,0.019108280254777066,5,5,5,5,5
477,2015-05-05,-0.024234782608695653,0.0,0.0,0.015285714285714291,0.16666666666666666,12.0,7.0,8.0,43.0,11115.599609375,0.019108280254777066,5,5,5,5,5
478,2015-05-06,-0.0015499999999999984,0.07121212121212121,0.0893939393939394,0.012837500000000002,-0.00625,12.0,7.0,8.0,43.0,11163.599609375,0.019108280254777066,5,5,5,5,5
479,2015-05-07,-0.002319999999999995,0.064,0.12800000000000006,-0.015583333333333338,0.0625,12.0,7.0,8.0,43.0,11180.2998046875,0.019108280254777066,5,5,5,5,5
480,2015-05-08,-0.01719583333333333,0.005681818181818181,0.01893939393939394,0.18676,0.07333333333333332,12.0,7.0,8.0,43.0,11424.7001953125,0.019108280254777066,5,5,5,5,5
481,2015-05-09,-0.0592,0.0,0.0,0.18676,0.07333333333333332,12.0,7.0,8.0,43.0,11445.7998046875,0.019108280254777066,5,5,5,5,5
482,2015-05-10,0.10276666666666667,0.16666666666666666,0.16666666666666666,0.07400000000000001,0.025,12.0,7.0,8.0,43.0,11445.7998046875,0.019108280254777066,5,5,5,5,5
483,2015-05-11,-0.028227999999999996,0.050604166666666665,0.14866666666666667,0.08069090909090909,0.025,12.0,7.0,8.0,43.0,11445.7998046875,0.019108280254777066,5,5,5,5,5
484,2015-05-12,0.0657095238095238,0.0761904761904762,0.14761904761904762,-0.06577777777777777,0.025,12.0,7.0,8.0,43.0,11322.599609375,0.019108280254777066,5,5,5,5,5
485,2015-05-13,-0.03204242424242424,0.0196969696969697,0.1303030303030303,-0.111,0.025,12.0,7.0,8.0,43.0,11324.599609375,0.019108280254777066,5,5,5,5,5
486,2015-05-14,0.031464,0.056625,0.10399999999999998,-0.03271428571428572,0.1,12.0,7.0,8.0,43.0,11398.7001953125,0.019108280254777066,5,5,5,5,5
487,2015-05-15,0.02239090909090909,0.06515151515151514,0.1303030303030303,-0.071225,0.0625,12.0,7.0,8.0,43.0,11317.2998046875,0.019108280254777066,5,5,5,5,5
488,2015-05-16,-0.11148,0.0,0.0,-0.020928571428571425,0.03571428571428571,12.0,7.0,8.0,43.0,11345.0,0.019108280254777066,5,5,5,5,5
489,2015-05-17,0.15846666666666667,0.08333333333333333,0.16666666666666666,-0.061779999999999995,0.03571428571428571,12.0,7.0,8.0,43.0,11345.0,0.019108280254777066,5,5,5,5,5
490,2015-05-18,-0.034823529411764705,-0.011764705882352941,0.047058823529411764,-0.06257499999999999,-0.1220703125,12.0,7.0,8.0,43.0,11345.0,0.019108280254777066,5,5,5,5,5
491,2015-05-19,-0.0521095238095238,0.053968253968253985,0.022222222222222227,-0.07400000000000001,-0.1220703125,12.0,7.0,8.0,43.0,11497.7001953125,0.019108280254777066,5,5,5,5,5
492,2015-05-20,0.0128,-0.014705882352941175,0.08823529411764706,0.03182,-0.1220703125,12.0,7.0,8.0,43.0,11574.099609375,0.019108280254777066,5,5,5,5,5
493,2015-05-21,-0.021189473684210525,0.0,0.013157894736842105,0.06893333333333332,0.14444444444444446,12.0,7.0,8.0,43.0,11595.400390625,0.019108280254777066,5,5,5,5,5
494,2015-05-22,-0.025660000000000002,0.021666666666666664,0.08583333333333333,0.06893333333333332,0.14444444444444446,12.0,7.0,8.0,43.0,11554.2001953125,0.019108280254777066,5,5,5,5,5
495,2015-05-23,-0.024890909090909092,0.0,0.0,0.06893333333333332,0.14444444444444446,12.0,7.0,8.0,43.0,11322.2998046875,0.019108280254777066,5,5,5,5,5
496,2015-05-24,0.0,0.0,0.0,0.10592222222222222,0.14444444444444446,12.0,7.0,8.0,43.0,11322.2998046875,0.019108280254777066,5,5,5,5,5
497,2015-05-25,-0.0670086956521739,0.0,0.0,0.1147,0.125,12.0,7.0,8.0,43.0,11322.2998046875,0.019108280254777066,5,5,5,5,5
498,2015-05-26,0.020184,-0.005,0.048,-0.05358666666666666,0.125,12.0,7.0,8.0,43.0,11240.2998046875,0.019108280254777066,5,5,5,5,5
499,2015-05-27,-0.009122222222222214,0.027777777777777776,0.15555555555555556,0.06004,0.1,12.0,7.0,8.0,43.0,11431.099609375,0.019108280254777066,5,5,5,5,5
500,2015-05-28,-0.0008238095238095231,-0.01746031746031746,0.0996031746031746,-0.120775,0.0625,12.0,7.0,8.0,43.0,11382.7998046875,0.019108280254777066,5,5,5,5,5
501,2015-05-29,0.002588235294117649,-0.03529411764705883,0.07647058823529412,-0.120775,0.0625,12.0,7.0,8.0,43.0,11217.599609375,0.019108280254777066,5,5,5,5,5
502,2015-05-30,-0.13494,0.0,0.0,0.0880857142857143,0.14285714285714285,12.0,7.0,8.0,43.0,11238.099609375,0.019108280254777066,5,5,5,5,5
503,2015-05-31,-0.04933333333333333,0.0,0.0,0.10596666666666664,0.14285714285714285,12.0,7.0,8.0,43.0,11238.099609375,0.019108280254777066,5,5,5,5,5
504,2015-06-01,-0.08099166666666667,-0.08333333333333333,0.14583333333333334,-0.06024444444444445,-0.050636574074074084,12.0,7.0,8.0,43.0,11238.099609375,0.019108280254777066,6,6,6,6,6
505,2015-06-02,0.03867692307692308,0.010256410256410256,0.016666666666666666,0.184275,0.15625,11.0,7.0,8.0,47.0,11271.400390625,0.019108280254777066,6,6,6,6,6
506,2015-06-03,0.047139999999999994,0.03083333333333333,0.06666666666666668,0.005500000000000005,0.15625,11.0,7.0,8.0,47.0,11267.599609375,0.019108280254777066,6,6,6,6,6
507,2015-06-04,-0.01855294117647058,0.07058823529411765,0.07647058823529412,-0.17425,0.15625,11.0,7.0,8.0,47.0,11146.099609375,0.019108280254777066,6,6,6,6,6
508,2015-06-05,0.005544444444444451,0.0,0.0,-0.003257142857142855,0.01948051948051948,11.0,7.0,8.0,47.0,11062.0,0.019108280254777066,6,6,6,6,6
509,2015-06-06,0.0,0.04545454545454545,0.15151515151515152,-0.1184,0.01948051948051948,11.0,7.0,8.0,47.0,10917.2998046875,0.019108280254777066,6,6,6,6,6
510,2015-06-07,-0.10232222222222223,0.0,0.026709401709401708,-0.09866666666666668,0.01948051948051948,11.0,7.0,8.0,47.0,10917.2998046875,0.019108280254777066,6,6,6,6,6
511,2015-06-08,-0.04514117647058824,0.002450980392156867,0.16666666666666669,-0.04228571428571428,0.05,11.0,7.0,8.0,47.0,10917.2998046875,0.019108280254777066,6,6,6,6,6
512,2015-06-09,-0.08729999999999999,0.0,0.0,0.07401666666666669,0.08541666666666665,11.0,7.0,8.0,47.0,10938.099609375,0.019108280254777066,6,6,6,6,6
513,2015-06-10,-0.024135,0.0025000000000000014,0.025,-0.09394444444444444,0.05555555555555555,11.0,7.0,8.0,47.0,11097.5,0.019108280254777066,6,6,6,6,6
514,2015-06-11,-0.06342857142857143,0.0,0.0,-0.09394444444444444,0.05555555555555555,11.0,7.0,8.0,47.0,11156.7001953125,0.019108280254777066,6,6,6,6,6
515,2015-06-12,0.02266666666666667,0.0,0.06666666666666668,-0.35675,0.05555555555555555,11.0,7.0,8.0,47.0,11030.5,0.019108280254777066,6,6,6,6,6
516,2015-06-13,-0.07781111111111111,-0.022222222222222227,0.08888888888888889,-0.0814285714285714,0.05714285714285715,11.0,7.0,8.0,47.0,10842.099609375,0.019108280254777066,6,6,6,6,6
517,2015-06-14,-0.03356666666666666,0.0,0.0,-0.0814285714285714,0.05714285714285715,11.0,7.0,8.0,47.0,10842.099609375,0.019108280254777066,6,6,6,6,6
518,2015-06-15,0.06446875,0.028125,0.1125,-0.11148,0.1,11.0,7.0,8.0,47.0,10842.099609375,0.019108280254777066,6,6,6,6,6
519,2015-06-16,-0.05085,0.0,0.045454545454545456,-0.04228571428571428,0.1,11.0,7.0,8.0,47.0,10871.400390625,0.019108280254777066,6,6,6,6,6
520,2015-06-17,-0.0283,0.0,0.027777777777777776,0.011042857142857148,0.1,11.0,7.0,8.0,47.0,10813.400390625,0.019108280254777066,6,6,6,6,6
521,2015-06-18,-0.030240000000000006,0.016666666666666666,0.06333333333333334,-0.11148,0.1,11.0,7.0,8.0,47.0,10871.900390625,0.019108280254777066,6,6,6,6,6
522,2015-06-19,0.003384615384615388,0.0,0.0,0.17024,0.02,11.0,7.0,8.0,47.0,10944.2998046875,0.019108280254777066,6,6,6,6,6
523,2015-06-20,-0.032888888888888884,0.007407407407407408,0.014814814814814815,-0.06863999999999999,0.17,11.0,7.0,8.0,47.0,11368.2001953125,0.019108280254777066,6,6,6,6,6
524,2015-06-21,-0.05224285714285714,0.03571428571428571,0.14285714285714285,-0.06863999999999999,0.17,11.0,7.0,8.0,47.0,11368.2001953125,0.019108280254777066,6,6,6,6,6
525,2015-06-22,0.03490909090909092,0.0,0.009090909090909092,0.01639473684210526,0.06578947368421052,11.0,7.0,8.0,47.0,11368.2001953125,0.019108280254777066,6,6,6,6,6
526,2015-06-23,-0.03981428571428571,0.05,0.05714285714285715,0.003280000000000009,0.22,11.0,7.0,8.0,47.0,11402.5,0.019108280254777066,6,6,6,6,6
527,2015-06-24,-0.12383333333333335,0.0,0.0,-0.04228571428571428,0.22,11.0,7.0,8.0,47.0,11321.900390625,0.019108280254777066,6,6,6,6,6
528,2015-06-25,0.0571076923076923,0.0019230769230769208,0.21538461538461534,-0.04228571428571428,0.22,11.0,7.0,8.0,47.0,11308.400390625,0.019108280254777066,6,6,6,6,6
529,2015-06-26,0.002941666666666666,0.02083333333333333,0.08333333333333333,-0.1702,0.22,11.0,7.0,8.0,47.0,11372.2998046875,0.019108280254777066,6,6,6,6,6
530,2015-06-27,-0.04667499999999998,0.0,0.0,-0.0592,0.22,11.0,7.0,8.0,47.0,10853.900390625,0.019108280254777066,6,6,6,6,6
531,2015-06-28,-0.037000000000000005,0.0,0.0375,0.14137999999999998,0.2,11.0,7.0,8.0,47.0,10853.900390625,0.019108280254777066,6,6,6,6,6
532,2015-06-29,-0.08417999999999999,-0.014545454545454544,0.0981818181818182,-0.024890909090909092,0.031818181818181815,11.0,7.0,8.0,47.0,10853.900390625,0.019108280254777066,6,6,6,6,6
533,2015-06-30,-0.0884095238095238,0.045436507936507935,0.11111111111111112,0.06364,0.06999999999999999,11.0,7.0,8.0,47.0,10769.5,0.019108280254777066,6,6,6,6,6
534,2015-07-01,-0.032888888888888884,0.0,0.0,0.06364,0.04375,11.0,7.0,8.0,47.0,10911.5,0.019108280254777066,7,7,7,7,7
535,2015-07-02,-0.0004692307692307688,0.002564102564102564,0.005128205128205128,-0.02810833333333333,0.029166666666666664,14.0,6.0,8.0,47.0,10846.400390625,0.019108280254777066,7,7,7,7,7
536,2015-07-03,-0.08457142857142856,0.0,0.0,0.040239999999999984,0.035,14.0,6.0,8.0,47.0,10779.7998046875,0.019108280254777066,7,7,7,7,7
537,2015-07-04,-0.08439999999999999,0.0033333333333333327,0.006666666666666665,0.06364,0.06999999999999999,14.0,6.0,8.0,47.0,10540.099609375,0.019108280254777066,7,7,7,7,7
538,2015-07-05,-0.08735714285714284,0.007142857142857145,0.07142857142857142,-0.1184,0.06999999999999999,14.0,6.0,8.0,47.0,10540.099609375,0.019108280254777066,7,7,7,7,7
539,2015-07-06,-0.022357894736842108,0.04912280701754386,0.05614035087719298,-0.07146666666666669,0.2333333333333333,14.0,6.0,8.0,47.0,10540.099609375,0.019108280254777066,7,7,7,7,7
540,2015-07-07,-0.17327142857142858,0.0,0.0,0.045457142857142856,0.05,14.0,6.0,8.0,47.0,10346.0,0.019108280254777066,7,7,7,7,7
541,2015-07-08,0.007333333333333341,0.0,0.0,0.06857142857142857,0.1238095238095238,14.0,6.0,8.0,47.0,10430.2998046875,0.019108280254777066,7,7,7,7,7
542,2015-07-09,-0.0592,0.0,0.0,0.05882727272727273,0.0409090909090909,14.0,6.0,8.0,47.0,10706.400390625,0.019108280254777066,7,7,7,7,7
543,2015-07-10,-0.07283333333333332,0.003703703703703704,0.007407407407407408,-0.01824444444444444,0.06666666666666668,14.0,6.0,8.0,47.0,11036.099609375,0.019108280254777066,7,7,7,7,7
544,2015-07-11,0.0,0.011111111111111113,0.022222222222222227,0.002838095238095234,0.06666666666666668,14.0,6.0,8.0,47.0,11224.2001953125,0.019108280254777066,7,7,7,7,7
545,2015-07-12,-0.034171428571428575,0.026190476190476188,0.10238095238095236,-0.039280000000000016,0.06666666666666668,14.0,6.0,8.0,47.0,11224.2001953125,0.019108280254777066,7,7,7,7,7
546,2015-07-13,-0.05416315789473684,0.0,0.0,-0.017072727272727267,0.06363636363636363,14.0,6.0,8.0,47.0,11224.2001953125,0.019108280254777066,7,7,7,7,7
547,2015-07-14,-0.035355555555555564,-0.1111111111111111,0.1111111111111111,0.002775,0.04375,14.0,6.0,8.0,47.0,11258.2998046875,0.019108280254777066,7,7,7,7,7
548,2015-07-15,0.0022363636363636427,0.0,0.0,0.11986666666666665,0.12222222222222225,14.0,6.0,8.0,47.0,11335.7001953125,0.019108280254777066,7,7,7,7,7
549,2015-07-16,-0.022769230769230767,0.0,0.0,0.1827416666666667,0.05416666666666667,14.0,6.0,8.0,47.0,11510.599609375,0.019108280254777066,7,7,7,7,7
550,2015-07-17,-0.01973333333333333,0.0,0.0,0.0502,0.16666666666666666,14.0,6.0,8.0,47.0,11480.7001953125,0.019108280254777066,7,7,7,7,7
551,2015-07-18,-0.01973333333333333,0.0,0.0,0.12756363636363635,0.2,14.0,6.0,8.0,47.0,11556.099609375,0.019108280254777066,7,7,7,7,7
552,2015-07-19,0.0,0.0,0.0,0.12756363636363635,0.2,14.0,6.0,8.0,47.0,11556.099609375,0.019108280254777066,7,7,7,7,7
553,2015-07-20,0.06774545454545455,0.009090909090909092,0.03636363636363637,0.002775,0.027777777777777776,14.0,6.0,8.0,47.0,11556.099609375,0.019108280254777066,7,7,7,7,7
554,2015-07-21,0.0,0.0,0.0,0.02782222222222223,0.016666666666666666,14.0,6.0,8.0,47.0,11458.599609375,0.019108280254777066,7,7,7,7,7
555,2015-07-22,0.011871428571428564,0.0732142857142857,0.10476190476190476,-0.17556666666666665,0.016666666666666666,14.0,6.0,8.0,47.0,11484.2998046875,0.019108280254777066,7,7,7,7,7
556,2015-07-23,0.01100000000000001,0.0,0.0,0.08448000000000001,0.016666666666666666,14.0,6.0,8.0,47.0,11441.900390625,0.019108280254777066,7,7,7,7,7
557,2015-07-24,-0.04228571428571428,0.0023809523809523807,0.0047619047619047615,-0.29600000000000004,0.016666666666666666,14.0,6.0,8.0,47.0,11309.2998046875,0.019108280254777066,7,7,7,7,7
558,2015-07-25,0.0,0.0,0.0,0.2997,0.16666666666666666,14.0,6.0,8.0,47.0,11145.400390625,0.019108280254777066,7,7,7,7,7
559,2015-07-26,0.0,0.0,0.0,-0.05381818181818181,-0.045454545454545456,14.0,6.0,8.0,47.0,11145.400390625,0.019108280254777066,7,7,7,7,7
560,2015-07-27,-0.07400000000000001,0.0,0.0,-0.10704000000000001,-0.045454545454545456,14.0,6.0,8.0,47.0,11145.400390625,0.019108280254777066,7,7,7,7,7
561,2015-07-28,0.0843,0.06333333333333332,0.09666666666666666,0.08007272727272728,-0.03636363636363637,14.0,6.0,8.0,47.0,11252.400390625,0.019108280254777066,7,7,7,7,7
562,2015-07-29,-0.08457142857142856,0.0,0.0,0.033260000000000005,0.09,14.0,6.0,8.0,47.0,11282.900390625,0.019108280254777066,7,7,7,7,7
563,2015-07-30,-0.11822,0.0,0.0,-0.0449375,0.09,14.0,6.0,8.0,47.0,11168.599609375,0.019108280254777066,7,7,7,7,7
564,2015-07-31,-0.17556666666666665,0.0,0.0,0.040490909090909084,0.0818181818181818,14.0,6.0,8.0,47.0,11180.7001953125,0.019108280254777066,7,7,7,7,7
565,2015-08-01,-0.0592,0.0,0.0,0.008800000000000006,0.0818181818181818,14.0,6.0,8.0,47.0,11265.900390625,0.019108280254777066,8,8,8,8,8
566,2015-08-02,0.01100000000000001,0.0,0.0,-0.14800000000000002,0.0818181818181818,17.0,7.0,10.0,43.0,11265.900390625,0.019108280254777066,8,8,8,8,8
567,2015-08-03,0.0,0.0,0.0,-0.07400000000000001,0.0818181818181818,17.0,7.0,10.0,43.0,11265.900390625,0.019108280254777066,8,8,8,8,8
568,2015-08-04,-0.2454,0.0,0.0,-0.07400000000000001,0.0818181818181818,17.0,7.0,10.0,43.0,11150.5,0.019108280254777066,8,8,8,8,8
569,2015-08-05,-0.10496666666666668,0.003703703703703704,0.007407407407407408,-0.19071428571428567,-0.1392857142857143,17.0,7.0,10.0,43.0,11279.5,0.019108280254777066,8,8,8,8,8
570,2015-08-06,0.0,0.0,0.0,0.021625000000000002,0.11979166666666667,17.0,7.0,10.0,43.0,11253.599609375,0.019108280254777066,8,8,8,8,8
571,2015-08-07,0.0,0.0,0.0,0.2553,0.25,17.0,7.0,10.0,43.0,11178.2001953125,0.019108280254777066,8,8,8,8,8
572,2015-08-08,0.0172,0.0,0.08333333333333333,0.003571428571428583,0.028571428571428574,17.0,7.0,10.0,43.0,11311.7001953125,0.019108280254777066,8,8,8,8,8
573,2015-08-09,-0.09866666666666668,0.0,0.0,0.07955,0.0875,17.0,7.0,10.0,43.0,11311.7001953125,0.019108280254777066,8,8,8,8,8
574,2015-08-10,-0.013060000000000006,0.0,0.0,-0.04651818181818181,0.018181818181818184,17.0,7.0,10.0,43.0,11311.7001953125,0.019108280254777066,8,8,8,8,8
575,2015-08-11,-0.059916666666666674,0.0,0.0,0.014066666666666672,0.1361111111111111,17.0,7.0,10.0,43.0,11152.2998046875,0.019108280254777066,8,8,8,8,8
576,2015-08-12,-0.032888888888888884,0.003703703703703704,0.007407407407407408,-0.04155555555555555,0.1111111111111111,17.0,7.0,10.0,43.0,10880.099609375,0.019108280254777066,8,8,8,8,8
577,2015-08-13,0.0,0.0,0.0,-0.04349090909090909,0.06363636363636363,17.0,7.0,10.0,43.0,10947.900390625,0.019108280254777066,8,8,8,8,8
578,2015-08-14,-0.10606666666666666,0.0,0.0,0.10606666666666666,0.11666666666666665,17.0,7.0,10.0,43.0,10879.2998046875,0.019108280254777066,8,8,8,8,8
579,2015-08-15,0.172,0.0,0.0,0.10606666666666666,0.11666666666666665,17.0,7.0,10.0,43.0,10900.2998046875,0.019108280254777066,8,8,8,8,8
580,2015-08-16,0.0,0.0,0.0,0.1591,0.175,17.0,7.0,10.0,43.0,10900.2998046875,0.019108280254777066,8,8,8,8,8
581,2015-08-17,-0.06577777777777777,0.0,0.0,0.003171428571428571,0.03415178571428571,17.0,7.0,10.0,43.0,10900.2998046875,0.019108280254777066,8,8,8,8,8
582,2015-08-18,-0.07400000000000001,0.008333333333333333,0.016666666666666666,0.12984285714285715,-0.17142857142857146,17.0,7.0,10.0,43.0,10897.900390625,0.019108280254777066,8,8,8,8,8
583,2015-08-19,-0.29450000000000004,0.0625,0.016666666666666666,0.10606666666666666,0.11666666666666665,17.0,7.0,10.0,43.0,10782.400390625,0.019108280254777066,8,8,8,8,8
584,2015-08-20,-0.04933333333333333,0.0,0.0,0.15395999999999999,0.10499999999999997,17.0,7.0,10.0,43.0,10587.0,0.019108280254777066,8,8,8,8,8
585,2015-08-21,0.0,0.0,0.0,0.06364,0.06999999999999999,17.0,7.0,10.0,43.0,10271.7001953125,0.019108280254777066,8,8,8,8,8
586,2015-08-22,0.0,0.0,0.0,0.12728,0.14,17.0,7.0,10.0,43.0,9756.599609375,0.019108280254777066,8,8,8,8,8
587,2015-08-23,0.0,0.0,0.0,0.10606666666666666,0.11666666666666665,17.0,7.0,10.0,43.0,9756.599609375,0.019108280254777066,8,8,8,8,8
588,2015-08-24,0.0219,0.0,0.0,-0.035463636363636364,0.031818181818181815,17.0,7.0,10.0,43.0,9756.599609375,0.019108280254777066,8,8,8,8,8
589,2015-08-25,0.09176000000000001,0.0,0.0,0.206875,0.4125,17.0,7.0,10.0,43.0,10115.400390625,0.019108280254777066,8,8,8,8,8
590,2015-08-26,0.0,0.0,0.0,0.035355555555555564,0.08333333333333333,17.0,7.0,10.0,43.0,9984.5,0.019108280254777066,8,8,8,8,8
591,2015-08-27,0.0,-0.1,0.125,-0.09456666666666667,0.15833333333333333,17.0,7.0,10.0,43.0,10290.2001953125,0.019108280254777066,8,8,8,8,8
592,2015-08-28,-0.06577777777777777,0.0,0.0,0.045457142857142856,0.05,17.0,7.0,10.0,43.0,10352.900390625,0.019108280254777066,8,8,8,8,8
593,2015-08-29,-0.09866666666666668,0.0,0.0,0.0784142857142857,0.12142857142857146,17.0,7.0,10.0,43.0,10259.0,0.019108280254777066,8,8,8,8,8
594,2015-08-30,0.0,0.0,0.0,-0.03474999999999999,0.05833333333333333,17.0,7.0,10.0,43.0,10259.0,0.019108280254777066,8,8,8,8,8
595,2015-08-31,0.0,0.0,0.0,0.14782,0.14,17.0,7.0,10.0,43.0,10259.0,0.019108280254777066,8,8,8,8,8
596,2015-09-01,-0.06947777777777778,0.03888888888888889,0.05,0.05693714285714286,0.043809523809523805,17.0,7.0,10.0,43.0,9992.7998046875,0.019108280254777066,9,9,9,9,9
